site_code,Long,Lat,year,block,plot,trt,Family,Taxon,num_leaves,leaf_pct_N,leaf_pct_C,leaf_C13_delta_PDB,leaf_area_mm2,leaf_dry_mass_g,leaf_ppm_P,leaf_ppm_B,leaf_ppm_Na,leaf_ppm_Ca,leaf_ppm_Fe,leaf_ppm_K,leaf_ppm_Mg,leaf_ppm_Mn,leaf_ppm_Cu,leaf_ppm_Zn,leaf_ppm_Sr,leaf_ppm_Pb,leaf_ppm_Mo,SLA_v2,Ntrt,Ptrt,Ktrt,Nfix,first_nutrient_year,site_name,continent,country,region,habitat,lifespan,lifeform,photosynthetic_pathway,max_cover,live_mass,precip.mean,tmp,par2_gs,aridity
burrawan.au,151.139517,-27.734896,2011,2,19,PK,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.024494584,40.26125514,-11.83230621,2437.32,0.028,3434.788008,11.85067435,1690.569037,3624.351109,106.1076476,8798.589205,1793.100022,216.9841782,9.180099848,49.23871737,28.887509,0.211023074,0.500733,23591.63476,0,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,25,481.6,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,20,Control,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.231778785,44.28244278,-12.08140816,1597.14,0.02858,1148.999594,18.48155007,4151.574003,3544.55535,78.47884016,29483.76315,1128.404318,241.7234994,3.503364798,33.51610135,24.60593469,0.066121675,0.390226,5602.596342,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,22,232.3,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,21,N,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.339643809,44.798961,-12.52490485,1071.14,0.02332,878.5918049,18,1832.185349,2925.067838,108.2167955,27000.6262,1875.043486,33.1079107,3.171502125,17.03610939,30.42927714,0.056787031,0.083573,5027.543901,1,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,5,190.05,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,22,NK,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.545519456,43.41133647,-12.49424157,2346.48,0.04422,838.1220888,18.13351221,1990.263535,3427.676089,49.75658838,29522.24244,1348.956396,38.69956874,4.057926208,16.03267848,33.9450503,0.050972861,0.11057,5276.459627,1,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,20,189.25,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,23,P,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.238053083,42.06094037,-12.38259205,2049.26,0.0355,3909.56995,11.3438517,NA,5833.8607,92.408017,22809.6803,2290.22145,106.372269,3.5120935,32.7444885,30.8938045,0.053543653,0.50305,5914.241944,0,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,40,208.15,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,24,Control,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.576797233,42.1774272,-16.71776763,1670.98,0.02962,978.7225713,19.34684153,2913.406724,4495.295531,80.80151461,17378.01589,2560.611379,302.7211674,9.901030664,30.38592169,46.77383451,1.229093462,0.03528,5862.628327,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,35,125.15,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,25,NP,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.539846609,44.19692977,-12.33707452,1898,0.03016,4832.914891,22.26398995,3909.773844,7330.825958,70.91895334,18614.86769,3964.076259,432.2472195,3.801169015,36.41519917,53.43357587,0.068964066,0.102632,6376.861571,1,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,35,180.05,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,26,PK,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.416971611,44.27912267,-12.49733156,2611.72,0.04734,2818.484027,22,2352.350131,2417.39207,49.21506725,40109.19577,2146.38399,110.5712965,3.685709882,37.94113114,19.51258173,0.019946195,0.163689,5735.449406,0,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,22,626.85,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,28,NPK,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.244738902,42.11603467,-11.89274828,1532.72,0.03122,2666.91774,20.4,1947.761717,3635.66991,77.15826111,31946.02746,1942.063175,61.20234301,4.148538707,33.50742801,29.86036102,0.078639882,0.182353,4904.151478,1,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,15,228.8,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,29,K,Cyperaceae,FIMBRISTYLIS DICHOTOMA,15,1.107387679,43.79019587,-12.57740829,1501.04,0.03756,971.1762908,22.78866262,2817.068925,3244.561874,69.60462129,26088.03129,930.6192673,154.5551433,7.694873094,15.01706003,26.85532632,0.080017911,0.11619,4515.734429,0,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,HERB,NULL,15,400.85,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,6,NP,Poaceae,ARISTIDA CALYCINA,15,1.69043505,47.50614232,-14.23662425,443.5808,0.00998,1758.093714,13.47871848,142.4662148,4476.066181,83.25685177,7830.58982,2485.580769,175.6072917,5.183345262,22.2287711,39.70866838,0.132362228,0.687071,4498.040349,1,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,NA,247,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,1,Control,Poaceae,ERAGROSTIS CURVULA,15,1.031234195,49.54475678,-13.75188485,8050.914,0.19654,455.343627,8.864668483,172.4492885,1414.471692,39.72146533,6742.960945,452.4371783,43.59673025,2.993642144,16.76052074,17.4386921,0.207326673,0.177293,4103.194839,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,60,501.05,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,2,NK,Poaceae,ERAGROSTIS CURVULA,15,1.616484814,51.94325837,-13.545878,7252.7076,0.16796,560,10.26,80,1720,43,9800,400,80,3.37,16.2,19.9,0.137,0.0239,4342.148561,1,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,90,617.85,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,3,NPK,Poaceae,ERAGROSTIS CURVULA,15,1.158685462,50.76310129,-13.4023385,7645.9092,0.21262,1200,10.2,41,1880,35.6,7910,457,58,2.49,10.5,19.9,0.0649,0.0182,3608.549844,1,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,25,213.65,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,4,N,Poaceae,ERAGROSTIS CURVULA,15,1.535496156,48.40977118,-13.45574101,6820.45,0.14308,783.3129361,29.74606086,79322.82897,6147.519245,90.22971795,14873.03043,1983.070724,267.7145478,11.89842435,70.39901071,69.40747535,0.12195885,0.081306,4920.91332,1,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,75,597.75,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,5,NPK+Fence,Poaceae,ERAGROSTIS CURVULA,15,2.043725511,47.04966308,-13.58971834,14054.6142,0.24294,1346.662141,32.64635492,91817.87323,5815.131971,79.57549013,16323.17746,2244.436901,285.6556056,11.42622422,68.35330562,62.23211408,0.157110583,0.074474,5802.530477,1,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,100,665.45,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,6,NP,Poaceae,ERAGROSTIS CURVULA,0,NA,NA,NA,NA,NA,2490,12,680,2170,52.2,6790,1040,85,3.38,10.04,15.1,0.0535,0.0554,5005.97812,1,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,20,247,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,7,Fence,Poaceae,ERAGROSTIS CURVULA,14,1.095485028,48.23257167,-13.56636665,5165.4248,0.21018,543.3624282,9.314784484,28.36232455,2079.9038,40.5033898,6667.634192,631.9324944,45.77778699,2.60734352,9.951692824,30.05411233,0.062596148,0.112454,2469.208865,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,75,263.4,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,8,P,Poaceae,ERAGROSTIS CURVULA,15,1.293936265,47.37794676,-13.42140677,5382.8794,0.17098,2046.521781,9.330923567,92.19479312,2117.440853,38.4989246,5572.212771,597.7464609,42.55144298,3.545953581,13.57593657,20.26259189,0.059774646,0.119549,3170.528671,0,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,20,208.6,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,9,PK,Poaceae,ERAGROSTIS CURVULA,15,1.174986966,46.90325187,-13.76800826,5740.3,0.19936,1821.622096,9.210448802,47.68965713,1954.661913,47.79199545,7255.78689,383.7687001,60.68662378,2.681263985,8.371274578,19.03492753,0.049736424,0.050146,2917.571334,0,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,40,319.25,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,10,K,Poaceae,ERAGROSTIS CURVULA,15,0.982889809,48.3441602,-13.69354271,5436.7,0.18818,597,10.54,54.91,2010,47.5,7010,312,89.2,2.677,9.17,17,0.051,0.035,2885.256427,0,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,80,217.1,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,11,NP,Poaceae,ERAGROSTIS CURVULA,15,1.794918766,44.55016946,-12.98567238,4235.74,0.13054,2918.06,11.13,471.38,2401.79,120.54,11672.23,907.97,67.34,6.13,21.44,23.46,0.12,NA,3226.128773,1,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,90,296,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,12,Fence,Poaceae,ERAGROSTIS CURVULA,15,1.062670657,39.65561226,-13.46965241,11274.86,0.19648,702.0375227,10.79685294,84.84970748,2372.402663,54.83155134,10300.58503,447.8515231,41.15392374,5.083719992,9.925358079,26.62900948,0.056163002,0.156143,5536.019423,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,95,333.8,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,13,K,Poaceae,ERAGROSTIS CURVULA,15,1.059359825,42.15918384,-13.17742942,5845.28,0.17716,766.2420835,10.28107877,133.2099907,2356.792144,84.25247278,10246.92237,489.5751797,71.72845656,4.941293674,22.88479328,19.01373372,0.210631182,0.092222,3317.705819,0,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,60,287.6,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,14,NPK+Fence,Poaceae,ERAGROSTIS CURVULA,15,1.26892544,43.11767822,-13.3173167,13753.44,0.22098,1552.947725,10.09694327,68.35196438,1458.32367,41.52326175,10197.13345,685.7460921,31.0589545,3.773829955,12.91340044,17.03232989,0.05388005,0.095737,6254.94839,1,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,100,520.6,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,15,P,Poaceae,ERAGROSTIS CURVULA,15,1.046299926,42.29261118,-12.97776168,5130.3,0.16416,2803.300783,9.896673208,251.9565886,2383.373135,37.67999433,6866.384508,885.2528787,74.90601282,3.529662119,16.22963611,18.38602133,0.072636134,0.082851,3426.594821,0,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,60,148.35,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,16,NPK,Poaceae,ERAGROSTIS CURVULA,15,1.325923371,45.11075689,-13.15847705,4471.3,0.128,1584.99,11.96,69.5,2183.51,85.57,11006.24,651.73,107.4,5.05,13.81,16.51,0.08,NA,3470.451229,1,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,100,618.95,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,17,N,Poaceae,ERAGROSTIS CURVULA,15,1.467242891,43.67404139,-13.27752337,5945.16,0.15746,673.844325,6.3152604,31.680264,1339.17245,49.947513,7281.351,557.38529,53.2049595,2.8188622,19.757584,14.8820595,0.114329985,0.029274,3803.520569,1,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,100,546.25,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,18,NK,Poaceae,ERAGROSTIS CURVULA,15,1.388908949,44.24341961,-13.25487871,7416.4,0.18266,655.46,10.51,80.12,1390.04,65.55,12623.35,317.56,45.2,4.61,12.21,10.4,0.09,NA,4041.691553,1,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,65,419.2,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,19,PK,Poaceae,ERAGROSTIS CURVULA,15,1.045918188,44.45366164,-13.48775339,6207.22,0.1997,2175.732218,10.0958294,52.04481037,1900.391416,71.26467809,10862.46457,424.348765,61.43879066,3.606424619,13.48630045,17.70819274,0.084545823,0.269942,3371.085271,0,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,60,481.6,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,2,20,Control,Poaceae,ERAGROSTIS CURVULA,15,1.060140594,49.80109669,-13.52574228,6993.7622,0.2449,626.4934439,8.954037068,87.70908215,1725.266561,44.33645911,6746.852473,549.3865585,51.08331158,2.698740989,10.13955543,18.21650168,0.054456738,0.102263,2881.924686,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,75,232.3,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,21,N,Poaceae,ERAGROSTIS CURVULA,15,1.317529754,47.79403627,-13.31475164,6126.96,503.13286,941.5418,6.9014536,NA,2105.3257,50.398773,7250.3498,718.58279,21.483403,2.2510974,17.851059,22.056931,0.065692853,0.067963,1705.183284,1,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,60,190.05,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,22,NK,Poaceae,ERAGROSTIS CURVULA,15,1.381239621,50.03072179,-13.45097986,5218.4,0.18918,402.9524116,12.63658062,62.36168275,7579.342981,21.10703109,786.7166132,383.7642016,2878.231512,211.0703109,2.878231512,8.826576636,0.124723366,27.822905,2795.828743,1,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,15,189.25,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,23,P,Poaceae,ERAGROSTIS CURVULA,15,1.183083542,47.39575446,-13.52331678,5218.4,0.18422,2207.792685,14,66.84142991,3544.621283,43.64947923,7372.812269,800.0716611,31.39521708,3.27117907,12.82140156,33.42071496,0.080007166,0.068867,2826.864334,0,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,75,208.15,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,24,Control,Poaceae,ERAGROSTIS CURVULA,15,1.234157053,48.31437171,-13.32260859,5807.72,0.19582,1605.23265,6.8630037,NA,2007.4467,40.076463,7491.0857,560.92554,16.088562,2.4157,16.692487,23.347369,0.034230469,0.07392,2955.073232,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,50,125.15,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,25,NP,Poaceae,ERAGROSTIS CURVULA,15,1.456019865,49.4400838,-13.49770825,6687.34,0.19574,2980.577472,10.66988483,566.9893303,2504.850123,45.63099062,4262.128698,1194.172733,57.28145631,2.932033865,12.4271634,25.82519895,0.049514479,0.03301,3345.412691,1,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,10,180.05,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,26,PK,Poaceae,ERAGROSTIS CURVULA,15,1.253740023,45.85620072,-13.29863867,5140.07,0.18826,2752.953756,17.17,82.06523743,2103.96846,112.0023011,11535.19026,680.3878103,30.2510888,5.443102483,18.31813335,21.66773488,0.120376305,0.143405,2703.340473,0,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,80,626.85,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,27,Fence,Poaceae,ERAGROSTIS CURVULA,15,1.074461219,48.03706626,-13.5786338,6982.2,0.2822,599.5370292,10.7,19.0852621,1678.703682,44.465663,6794.752998,339.7376499,7.414274595,2.218287008,5.575694372,18.48572507,0.027778549,0.019585,2465.581577,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,78,832.7,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,28,NPK,Poaceae,ERAGROSTIS CURVULA,15,1.251660548,46.47755709,-13.48125524,7259.64,0.23298,3242.855465,15,85.71879095,2685.166946,83.65327792,10534.11648,650.636606,42.34301722,3.542354855,14.7684182,26.85166946,0.093980843,0.076424,3085.205013,1,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,45,228.8,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,29,K,Poaceae,ERAGROSTIS CURVULA,15,1.023436883,44.30067616,-13.61703735,5272.52,0.21732,747.6183859,16.9,57.1007086,2286.195354,59.59276989,9188.121612,566.6730664,55.58380173,2.643751973,7.736225036,22.32020109,0.043123495,0.054175,2359.643138,0,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,80,400.85,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,30,NPK+Fence,Poaceae,ERAGROSTIS CURVULA,15,1.35537388,48.11547836,-13.49301677,11451.12,0.33244,1496.399962,10.46482374,33.71887915,1276.927968,49.87999874,11771.6797,399.0399899,12.76927968,2.673567933,10.17551974,13.16831967,0.029030159,0.02085,3487.968646,1,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,100,987.7,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,21,N,Poaceae,ERAGROSTIS LEPTOSTACHYA,15,3.156698013,48.6920155,-14.97766769,197.46,0.00456,1288.39032,10.2642736,24.4214726,5455.9386,166.672716,8457.8004,1904.58758,66.488926,11.5740884,41.99685,37.9846292,0.18697728,0.190873,4244.660063,1,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,NA,190.05,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,3,22,NK,Poaceae,ERAGROSTIS LEPTOSTACHYA,15,1.407459524,45.27014319,-14.04100015,319.32,0.0075,1028.492439,13.78391929,2290.251205,6764.723467,83.76381723,869.4472168,965.9346518,2046.381864,55.13567716,4.060954683,27.77989888,0.051954773,14.63216,4815.441744,1,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,PERENNIAL,GRASS,C4,NA,189.25,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,1,Control,Poaceae,ERAGROSTIS SORORIA,15,1.628248708,45.0940363,-13.93912201,2477.058,0.03154,1077.215614,11.8153096,3044.304996,3459.437496,124.5397498,6163.120954,1735.040959,284.2060958,11.92175383,44.60013264,36.19103842,0.392779211,0.36191,8146.399784,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,NA,501.05,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,2,NK,Poaceae,ERAGROSTIS SORORIA,15,2.255601492,47.01913961,-13.94370016,2904.1302,0.03854,990.2350488,9.596092225,2021.304533,2143.807838,63.29337425,9126.496223,1184.198615,214.3807838,4.665334199,39.71148804,18.47758184,0.147003966,0.042059,7710.757432,1,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,1,617.85,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,3,NPK,Poaceae,ERAGROSTIS SORORIA,15,1.775228921,46.92562572,-13.79334337,2758.2446,0.03264,1718.450326,10.8937476,1902.570004,3068.661297,82.7515663,11251.75809,1268.380003,184.1196778,7.467075822,34.77816136,21.07147424,0.171845033,0.429613,8620.415698,1,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,30,213.65,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,4,N,Poaceae,ERAGROSTIS SORORIA,15,1.875379873,48.04895944,-13.65727342,4323.8268,0.06074,933.0483017,9.033785644,1158.818019,1968.991652,71.92663567,9000.81927,758.2266177,90.40778512,6.193682516,31.76759742,15.93374776,0.133863461,0.124873,7355.927954,1,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,5,597.75,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,6,NP,Poaceae,ERAGROSTIS SORORIA,15,2.021171861,50.30636503,-13.84588365,4089.1224,0.06588,3759.365239,9.217123911,2118.221023,3148.706926,72.51567466,6020.709304,1354.898132,188.9224156,NA,20.60971806,23.56759426,0.118315048,0.141215,6347.283628,1,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,5,247,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,7,Fence,Poaceae,ERAGROSTIS SORORIA,15,1.24570383,46.52548663,-13.92410296,2776.1032,0.0536,570.5260046,11.27640006,1207.080335,2001.483633,39.82333414,5571.140009,628.3007899,80.47202235,4.364059674,20.63385189,23.83209893,0.072218482,0.152691,6097.386034,0,0,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,NA,263.4,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,8,P,Poaceae,ERAGROSTIS SORORIA,15,1.705468874,47.05346647,-13.62082693,4359.3,0.0539,5171.988766,9.660499727,3692.820382,3192.963479,62.22708378,4661.930703,1642.386965,296.8537931,6.059489797,43.25292381,34.27590188,0.159138116,0.203003,8038.408351,0,1,0,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,40,208.6,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,9,PK,Poaceae,ERAGROSTIS SORORIA,15,1.526192296,47.68492641,-13.9304758,2194,0.05124,4127.090358,9.16012738,1731.364736,3271.474064,86.06493307,7046.251831,1137.466367,253.6650659,6.039644426,30.50020435,23.55461326,0.109720207,0.257691,4652.03644,0,1,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,35,319.25,632.3195123,19.00669643,977.7897213,0.3434
burrawan.au,151.139517,-27.734896,2011,1,10,K,Poaceae,ERAGROSTIS SORORIA,15,1.199960236,46.10699312,-13.66543819,2262.66,0.05212,794.3263597,11.8472267,853.6665989,2279.914453,72.35344954,9577.722817,827.6401782,147.8300696,5.194873571,30.29475369,16.24048652,0.072873978,0.100254,4855.226991,0,0,1,no,2009,Burrawan,Australia,AU,Australia,semiarid grassland,ANNUAL,GRASS,C4,3,217.1,632.3195123,19.00669643,977.7897213,0.3434
